"sector27","year","hours","informal_emp_per","edu_yrs","LSH_VA","VA_per_worker","raw_APG","hours_adj","LSH_adj","Hcap_adj","correct_APG"
"construction",2021,1231.6525719753,81.6723747253418,6.04566586017608,0.77706503338234,169780.417269921,1.94205993414745,1.06090321846372,0.723521933569656,1.06105972990595,2.38448902670775
"construction",2022,1231.6525719753,82.5046157836914,6.10289096832275,0.764456733451378,174848.897651607,1.94705053489512,1.06090321846372,0.738639867154767,1.06381239973328,2.33562795200648
"education",1999,1924.68395522876,27.9037075042725,11.1454133987427,0.720595179684103,112733.484719802,2.54187864588851,1.61454315907493,0.777299833102293,1.8302275184725,1.10665308355548
"education",2000,1924.68395522876,27.9289920806885,11.5382081985474,0.712605464370199,113497.186522389,2.58746276831059,1.61454315907493,0.779164162601542,1.86223027461462,1.10449078962535
"education",2001,1924.68395522876,27.9542766571045,11.9310029983521,0.694601941303274,110612.390181076,2.41376015492076,1.61454315907493,0.795356912432393,1.89479262041997,0.992020645469979
"education",2002,1924.68395522876,27.9795612335205,12.3237977981567,0.682536016201647,110216.355224954,2.61343171612132,1.61454315907493,0.803380142448062,1.92792434068925,1.04508212375924
"education",2003,1924.68395522876,28.0048458099365,12.7165925979614,0.673707491994668,111529.314386845,2.461516368369,1.61454315907493,0.818402973560706,1.96163539131701,0.949658767737536
"education",2004,1924.68395522876,28.0301303863525,13.1093873977661,0.669078404923478,111636.448505683,2.49666080317788,1.61454315907493,0.815077188774558,1.99593590228325,0.950527213345795
"education",2005,1954.15041715064,27.5361202784947,13.1921747752598,0.68519483708458,119614.588750501,2.52134700877211,1.64540259646785,0.801470183863602,1.98876769225797,0.961366569822516
"education",2006,1983.61687907253,27.0421101706368,13.2749621527536,0.686451188454338,109916.56312874,2.2039759605287,1.67649412050249,0.801831885109072,1.98162522616311,0.827370389883077
"education",2007,2013.08334099441,26.548100062779,13.3577495302473,0.698847064515004,117178.424614515,2.18145544881879,1.70782035926581,0.787964096239471,1.97450841154182,0.820991657335632
